# name,planet_status,mass_eu,mass_jup,star_mass,star_radius,star_teff,star_distance,radius_eu,Radius_estimate (EU),radius_jup,geometric_albedo,ra,dec,semi_major_axis,molecules,star_name,Bulk Density (g/cm3),Escape Vel (EU),ESI_radius,ESI_Bulk_Dens,ESI_Internal,ESI_Esc_Velocity,Effective Temperature (K),ESI_Eff_Temp,ESI_Surface,ESI_Global,X-Coord,Y-Coord,Z-Coord,Ra_Radians ,Dec_Radians,,Revenue1,Revenue2
Kepler-106 d,Confirmed,8.1014867,0.02549,1,1.04,5858,449.98,0.9327283495,0.9327283495,0.085,0.3,300.863971,44.337555,,,Kepler-106,55.04369338,2.947095126,0.9651934269,0.1819872478,0.39787,0.50670,,0,0,0,-276.2646481,-269.949127,230.8404501,5.25,0.77,452.33,,
Kepler-408 b,Confirmed,4.9994659,0.01573,1.08,1.23,6104,89.01,0.8010490531,0.8010490531,0.073,0.3,284.786175,48.423233,,,Kepler-408,53.62343751,2.49816794,0.8895360753,0.1863581835,0.39368,0.57173,,0,0,0,-57.11300451,-64.3804877,22.71646142,4.97,0.85,92.13,,
HW Vir (AB) b,Confirmed,12395.37,39,0.627,,,181,10.9732747,10.9732747,1,0.3,191.0833333,-8.6713889,4.69,,HW Vir (AB),51.72007138,33.60864496,0.1670386799,0.1925561114,0.24874,0.05779,0,0,0,0,-34.39707943,5.245915484,-177.6241011,3.34,-0.15,182.47,,
SSSJ0522-3505 b,Confirmed,13348.86,42,0.76,0.0112,,824,11.52193844,11.52193844,1.05,0.3,80.54166667,-35.09166668,0.0028,,SSSJ0522-3505,48.11449167,34.03679782,0.15971968,0.2055031136,0.25428,0.05708,0,0,0,0,665.0584403,-467.2664078,135.4081796,1.41,-0.61,824.16,,
ASASSN-16kr b,Confirmed,13348.86,42,0.952,0.0083,,160.5,11.52193844,11.52193844,1.05,0.3,331.5,-34.24277779,0.003,,ASASSN-16kr,48.11449167,34.03679782,0.15971968,0.2055031136,0.25428,0.05708,0,0,0,0,-63.3089662,43.09386206,141.0501466,5.79,-0.60,159.33,,
Wolf 940 b,Confirmed,8263.58,26,0.27,,,12.5,10.09541272,10.09541272,0.92,0.3,326.6684281,-0.1732698859,400,,Wolf 940,44.27966989,28.60957851,0.1802546737,0.2213310517,0.27386,0.06755,0,0,0,0,-6.868509747,0.02077132972,10.44380881,5.70,0.00,13.02,,
Kepler-122 f,Confirmed,35.91479,0.113,0.99,1.22,6050,1058.58,1.711830853,1.711830853,0.156,0.3,291.111883,39.949104,,,Kepler-122,39.47291115,4.580317903,0.7375091251,0.2449819213,0.43202,0.35840,,0,0,0,-757.0530602,-634.0978106,381.2902399,5.08,0.70,1061.29,,
TOI-503 b,Confirmed,17035.688,53.6,1.8,1.79,7639,,14.15552436,14.15552436,1.29,0.3,124.3208333,12.6013889,,,TOI-503,33.11236246,34.69015489,0.131965081,0.2853269271,0.28704,0.05604,,0,0,0,0,0,0,2.17,0.22,3.80,,
TOI-811 b,Confirmed,17575.999,55.3,,,6013,,14.81392085,14.81392085,1.35,0.3,88.02916667,-32.91861113,,,TOI-811,29.80700459,34.44406346,0.1264708493,0.3120309927,0.29748,0.05643,,0,0,0,0,0,0,1.54,-0.57,3.80,,
2MASS J0506+5236,Confirmed,8263.58,26,,,,17.6,11.52193844,11.52193844,1.05,0.3,76.70885002,52.60940835,,,,29.78516151,26.78000932,0.15971968,0.312224099,0.31805,0.07199,,0,0,0,10.40124709,13.60889724,4.04622971,1.34,0.92,13.86,,
2MASS J2154-1055,Confirmed,10488.39,33,,,,31.1,12.8387314,12.8387314,1.17,0.3,328.643928,-10.92523403,,,,27.3244144,28.58135001,0.1445219177,0.335623467,0.32130,0.06761,,0,0,0,-15.88973051,3.067138033,26.55784495,5.74,-0.19,30.89,,
Kepler-406 c,Confirmed,2.86047,0.009,1.07,1.07,5538,367.86,0.8339688772,0.8339688772,0.076,0.3,291.848044,44.968224,,,Kepler-406,27.18918822,1.851966634,0.9094689529,0.3370114244,0.54393,0.70127,,0,0,0,-241.5670736,-241.2992779,136.8977248,5.09,0.78,370.64,,
2MASS J2343-3646,Confirmed,10806.22,34,,,,40.5,13.38739513,13.38739513,1.22,0.3,355.89461,-36.76727702,,,,24.8309842,28.41045849,0.1390105701,0.3632050934,0.33147,0.06800,,0,0,0,-2.322669494,1.735510741,40.39607913,6.21,-0.64,39.42,,
Kepler-282 d,Confirmed,61.02336,0.192,1.09,0.9,5602,1390.97,2.403147159,2.403147159,0.219,0.3,284.677277,44.797684,,,Kepler-282,24.24171788,5.039033623,0.5876913064,0.3703987797,0.50518,0.33118,,0,0,0,-954.8227329,-948.1033202,352.4360706,4.97,0.78,1394.02,,
2MASS J0001+1535,Confirmed,10488.39,33,,,,31.6163,13.38739513,13.38739513,1.22,0.3,0.3006871114,15.59320681,,,,24.10066114,27.98953954,0.1390105701,0.3721632539,0.33582,0.06899,,0,0,0,0.1598141391,0.04460048484,31.61586462,0.01,0.27,30.60,,
2MASS J2206-4217,Confirmed,10170.56,32,,,,29.5966,13.38739513,13.38739513,1.22,0.3,331.6874917,-42.28921274,,,,23.37033807,27.56219323,0.1390105701,0.3815744806,0.34034,0.07002,,0,0,0,-10.38404503,9.445180829,26.05607222,5.79,-0.74,28.36,,
Kepler-416 b,Confirmed,58.16289,0.183,1,1.07,,704.76,2.425093709,2.425093709,0.221,0.3,291.556965,39.227287,,,Kepler-416,22.48375153,4.897203005,0.5839256295,0.3936592774,0.52096,0.33914,,0,0,0,-507.750827,-414.5142899,258.9472123,5.09,0.68,707.44,,
PSR 1719-14 b,Confirmed,317.83,1,1.4,,,1200,4.38930988,4.38930988,0.4,0.3,259.7916667,-14.6336111,0.0044,,PSR 1719-14,20.72118245,8.509199456,0.3711050291,0.420110684,0.47403,0.21032,0,0,0,0,-1142.693386,298.3652556,-212.67346,4.53,-0.26,1201.12,,
Kepler-277 b,Confirmed,87.40325,0.275,1.19,1.65,5946,1004.88,2.864024697,2.864024697,0.261,0.3,286.583175,39.077209,,,Kepler-277,20.51189007,5.524141476,0.5175950355,0.423489607,0.52342,0.30655,,0,0,0,-747.6389992,-607.0960858,286.799728,5.00,0.68,1007.75,,
2M0355,Confirmed,8899.24,28,,,,9.1203,13.38739513,13.38739513,1.22,0.3,58.8474051,11.56216579,,CO,,20.44904581,25.78207098,0.1390105701,0.4245148331,0.36032,0.07468,,0,0,0,7.646702741,1.564381244,4.718105617,1.03,0.20,7.02,,
Kepler-595 c,Confirmed,3.2990754,0.01038,0.93,0.82,5247,639,0.987594723,0.987594723,0.09,0.3,294.570393,50.673023,,,Kepler-595,18.88271046,1.827663006,0.9937586487,0.4517743127,0.65254,0.70730,,0,0,0,-368.2941847,-449.5355627,265.7031641,5.14,0.88,641.73,,
Kepler-100 b,Confirmed,7.31009,0.023,1.08,1.49,5825,307.34,1.294846415,1.294846415,0.118,0.3,291.385979,41.990273,,,Kepler-100,18.56420359,2.375973616,0.8715180185,0.4577513834,0.63302,0.59242,,0,0,0,-212.7043011,-191.4544368,112.0712029,5.09,0.73,310.09,,
2MASS J1741-4642,Confirmed,8263.58,26,,,,19.8,13.49712788,13.49712788,1.23,0.3,265.261694,-46.70607002,,,,18.52902308,24.74302635,0.1379583609,0.4584212912,0.37463,0.07769,,0,0,0,-13.5312734,14.36208669,-1.635575197,4.63,-0.82,19.19,,
2MASS J0031+5749,Confirmed,7627.92,24,,,,11.6,13.16792964,13.16792964,1.2,0.3,7.788700003,57.82679725,,,,18.41882884,24.06765055,0.1411638857,0.4605323592,0.37802,0.07978,,0,0,0,0.8370773764,1.330636074,11.49298521,0.14,1.01,10.48,,
HD 23472 b,Confirmed,17.9192554,0.05638,0.75,0.73,,39.1,1.832646608,1.832646608,0.16701,0.3,55.45833335,-62.76694446,0.121,,HD 23472,16.05063253,3.126871233,0.7060534818,0.5111167301,0.63238,0.48463,0,0,0,0,14.73837755,-28.63713067,22.16991147,0.97,-1.10,40.21,,
HN Peg b,Confirmed,5085.28,16,1,,,18.4,12.07060217,12.07060217,1.1,0.3,326.1291667,14.7719444,795,,HN Peg,15.94176621,20.52496135,0.1530151384,0.5137106144,0.41009,0.09292,0,0,0,0,-9.915798436,-2.614673287,15.27744825,5.69,0.26,19.17,,
Kepler-407 b,Confirmed,3.2005481,0.01007,1,1.01,5476,341.69,1.042461097,1.042461097,0.095,0.3,286.036347,49.614506,,,Kepler-407,15.57590047,1.752151408,0.9792108175,0.5226241117,0.70248,0.72670,,0,0,0,-212.7751671,-250.1382572,94.39087178,4.99,0.87,344.76,,
Kepler-328 b,Confirmed,28.6047,0.09,1.1,1,5914,2354.42,2.249521314,2.249521314,0.205,0.3,295.809289,40.008503,,,Kepler-328,13.85400803,3.565849616,0.6154752676,0.5690970581,0.64409,0.43803,,0,0,0,-1623.476761,-1362.669373,1025.06045,5.16,0.70,2356.93,,
Kepler-102 d,Confirmed,3.81396,0.012,0.81,0.76,4909,108.13,1.152193844,1.152193844,0.105,0.3,281.482749,47.208031,,,Kepler-102,13.74699762,1.819343371,0.9292843235,0.5722595089,0.72650,0.70939,,0,0,0,-71.98660471,-77.7603221,21.52575084,4.91,0.82,111.34,,
2M1510A a,Confirmed,12713.2,40,,,,36.6,17.22804128,17.22804128,1.57,0.3,227.6991667,-28.30472223,0.063,,,13.70741441,27.16432193,0.1097210594,0.5734382247,0.39562,0.07101,0,0,0,0,-23.83358726,12.83559848,-24.63265171,3.97,-0.49,37.65,,
2M1510A b,Confirmed,12490.719,39.3,,,,36.6,17.22804128,17.22804128,1.57,0.3,227.6991667,-28.30472223,0.063,,,13.46753465,26.92558503,0.1097210594,0.580686596,0.39828,0.07162,0,0,0,0,-23.83358726,12.83559848,-24.63265171,3.97,-0.49,37.65,,
Kepler-338 e,Confirmed,8.58141,0.027,1.1,1.74,5923,561.69,1.525285183,1.525285183,0.139,0.3,282.978956,40.784347,,,Kepler-338,13.33256998,2.371882557,0.7919897575,0.5848459106,0.70227,0.59314,,0,0,0,-414.4315866,-357.5302167,126.1517352,4.94,0.71,564.72,,
2MASS J1647+5632,Confirmed,5720.94,18,,,,20.2,13.38739513,13.38739513,1.22,0.3,251.815856,56.53492401,,,,13.14581517,20.67164492,0.1390105701,0.590700535,0.42998,0.09229,,0,0,0,-10.58256585,-16.00970696,-6.303854638,4.40,0.99,23.99,,
Kepler-406 b,Confirmed,6.3566,0.02,1.07,1.07,5538,367.86,1.404579162,1.404579162,0.128,0.3,291.848044,44.968224,,,Kepler-406,12.64720608,2.127299864,0.8317463746,0.6069215688,0.72640,0.63953,,0,0,0,-241.5670736,-241.2992779,136.8977248,5.09,0.78,370.64,,
Ross 458 (AB) c,Confirmed,3591.479,11.3,0.6,,,11.7,11.74140393,11.74140393,1.07,0.3,195.1958333,12.3758333,1168,"CH4, H2, H2O, K",Ross 458 (AB),12.23268011,17.48904246,0.1569685736,0.6211012051,0.45724,0.10817,0,0,0,0,-2.995528518,-0.6572852255,-11.29091604,3.41,0.22,13.91,,
Kepler-446 c,Confirmed,2.86047,0.009,0.22,0.24,3359,120,1.09732747,1.09732747,0.1,0.3,282.250207,44.921102,,,Kepler-446,11.93540109,1.614507081,0.9535945286,0.6316851039,0.77159,0.76496,,0,0,0,-83.0348497,-82.80648109,25.46174433,4.93,0.78,123.15,,
2MASS J1551+0941,Confirmed,7627.92,24,,,,64,15.25285183,15.25285183,1.39,0.3,237.968246,9.687469017,,,,11.85117332,22.3623232,0.1230553272,0.6347497256,0.43159,0.08561,,0,0,0,-53.48259539,-9.12990912,-33.94490758,4.15,0.17,66.63,,
Kepler-145 b,Confirmed,37.18611,0.117,1.28,1.98,6022,576.15,2.589692829,2.589692829,0.236,0.3,291.387762,44.529106,,,Kepler-145,11.80441207,3.789270673,0.5571507355,0.6364640022,0.66469,0.41760,,0,0,0,-382.448328,-376.213015,210.1091771,5.09,0.78,578.93,,
Kepler-462 b,Confirmed,53.9007897,0.16959,1.59,1.57,7500,598,2.94083762,2.94083762,0.268,0.3,299.821155,43.814274,,,Kepler-462,11.68396821,4.281061062,0.5075063205,0.6409224366,0.64967,0.37871,,0,0,0,-374.3698215,-359.1868291,297.3820077,5.23,0.76,600.39,,
Kepler-113 b,Confirmed,11.75971,0.037,0.75,0.69,4725,264.35,1.777670501,1.777670501,0.162,0.3,287.997883,50.944332,,,Kepler-113,11.5412059,2.571947232,0.7200278071,0.6462886007,0.72098,0.55992,,0,0,0,-158.4102258,-195.2321852,81.67935309,5.03,0.89,267.36,,
Kepler-282 e,Confirmed,56.25591,0.177,1.09,0.9,5602,1390.97,3.039597092,3.039597092,0.277,0.3,284.677277,44.797684,,,Kepler-282,11.04405263,4.301950887,0.495098881,0.6656980163,0.65833,0.37722,,0,0,0,-954.8227329,-948.1033202,352.4360706,4.97,0.78,1394.02,,
Kepler-445 d,Confirmed,3.49613,0.011,0.18,0.21,3157,90,1.207060217,1.207060217,0.11,0.3,298.736067,46.498552,,,Kepler-445,10.95996427,1.701839891,0.9061827967,0.6690967764,0.78423,0.74024,,0,0,0,-54.32358993,-57.24222207,43.26979996,5.21,0.81,92.52,,
Kepler-99 b,Confirmed,6.03877,0.019,0.79,0.73,4782,209.63,1.44847226,1.44847226,0.132,0.3,297.354004,41.300049,,,Kepler-99,10.95535149,2.041778067,0.8168358827,0.6692842243,0.76148,0.65751,,0,0,0,-139.8778578,-122.8859126,96.32224192,5.19,0.72,212.11,,
HD 137496 b,Confirmed,4.0396193,0.01271,,,,,1.282775812,1.282775812,0.1169,0.3,231.7416667,-16.50888891,0.02732,,HD 137496,10.55107052,1.774533568,0.8761263323,0.6861311011,0.78724,0.72084,0,0,0,0,0,0,0,4.04,-0.29,3.80,,
